    0.000000     0.000000     0.000000
   -0.000089     0.000087     0.000000
   -0.000173     0.000170     0.000000
   -0.000252     0.000249     0.000000
   -0.000327     0.000323     0.000000
   -0.000397     0.000392     0.000000
   -0.000463     0.000458     0.000000
   -0.000525     0.000519     0.000000
   -0.000583     0.000577     0.000000
   -0.000636     0.000631     0.000000
   -0.000686     0.000681     0.000000
   -0.000732     0.000727     0.000000
   -0.000775     0.000770     0.000000
   -0.000814     0.000810     0.000000
   -0.000849     0.000846     0.000000
   -0.000881     0.000879     0.000000
   -0.000911     0.000909     0.000000
   -0.000937     0.000936     0.000000
   -0.000960     0.000961     0.000000
   -0.000981     0.000982     0.000000
   -0.000999     0.001001     0.000000
   -0.001014     0.001018     0.000000
   -0.001027     0.001032     0.000000
   -0.001038     0.001044     0.000000
   -0.001047     0.001053     0.000000
   -0.001053     0.001061     0.000000
   -0.001058     0.001067     0.000000
   -0.001061     0.001071     0.000000
   -0.001063     0.001073     0.000000
   -0.001063     0.001073     0.000000
   -0.001061     0.001072     0.000000
   -0.001058     0.001070     0.000000
   -0.001054     0.001066     0.000000
   -0.001049     0.001061     0.000000
   -0.001043     0.001056     0.000000
   -0.001037     0.001049     0.000000
   -0.001030     0.001041     0.000000
   -0.001022     0.001033     0.000000
   -0.001013     0.001024     0.000000
   -0.001005     0.001014     0.000000
   -0.000996     0.001004     0.000000
   -0.000988     0.000994     0.000000
   -0.000979     0.000984     0.000000
   -0.000971     0.000974     0.000000
   -0.000963     0.000964     0.000000
   -0.000955     0.000954     0.000000
   -0.000948     0.000946     0.000000
   -0.000942     0.000938     0.000000
   -0.000937     0.000931     0.000000
   -0.000933     0.000926     0.000000
   -0.000929     0.000922     0.000000
   -0.000928     0.000920     0.000000
   -0.000927     0.000919     0.000000
   -0.000928     0.000921     0.000000
   -0.000931     0.000925     0.000000
   -0.000936     0.000931     0.000000
   -0.000942     0.000940     0.000000
   -0.000951     0.000952     0.000000
   -0.000962     0.000967     0.000000
   -0.000975     0.000985     0.000000
   -0.000991     0.001007     0.000000
   -0.001009     0.001032     0.000000
   -0.001029     0.001060     0.000000
   -0.001052     0.001090     0.000000
   -0.001076     0.001123     0.000000
   -0.001102     0.001158     0.000000
   -0.001129     0.001193     0.000000
   -0.001157     0.001229     0.000000
   -0.001186     0.001265     0.000000
   -0.001215     0.001301     0.000000
   -0.001245     0.001336     0.000000
   -0.001274     0.001369     0.000000
   -0.001303     0.001400     0.000000
   -0.001332     0.001429     0.000000
   -0.001359     0.001454     0.000000
   -0.001385     0.001476     0.000000
   -0.001410     0.001494     0.000000
   -0.001434     0.001508     0.000000
   -0.001455     0.001517     0.000000
   -0.001474     0.001519     0.000000
   -0.001490     0.001516     0.000000
   -0.001504     0.001507     0.000000
   -0.001516     0.001491     0.000000
   -0.001524     0.001471     0.000000
   -0.001531     0.001446     0.000000
   -0.001535     0.001417     0.000000
   -0.001538     0.001385     0.000000
   -0.001539     0.001351     0.000000
   -0.001538     0.001315     0.000000
   -0.001537     0.001278     0.000000
   -0.001533     0.001241     0.000000
   -0.001529     0.001205     0.000000
   -0.001525     0.001169     0.000000
   -0.001519     0.001136     0.000000
   -0.001513     0.001105     0.000000
   -0.001507     0.001078     0.000000
   -0.001500     0.001054     0.000000
   -0.001494     0.001036     0.000000
   -0.001488     0.001023     0.000000
   -0.001483     0.001016     0.000000
   -0.001478     0.001015     0.000000
   -0.001474     0.001022     0.000000
   -0.001470     0.001037     0.000000
   -0.001467     0.001058     0.000000
   -0.001465     0.001085     0.000000
   -0.001464     0.001118     0.000000
   -0.001463     0.001157     0.000000
   -0.001462     0.001200     0.000000
   -0.001462     0.001249     0.000000
   -0.001462     0.001301     0.000000
   -0.001463     0.001357     0.000000
   -0.001464     0.001416     0.000000
   -0.001465     0.001478     0.000000
   -0.001466     0.001542     0.000000
   -0.001467     0.001609     0.000000
   -0.001468     0.001677     0.000000
   -0.001470     0.001746     0.000000
   -0.001471     0.001815     0.000000
   -0.001472     0.001885     0.000000
   -0.001473     0.001955     0.000000
   -0.001474     0.002024     0.000000
   -0.001474     0.002093     0.000000
   -0.001475     0.002160     0.000000
   -0.001475     0.002225     0.000000
   -0.001474     0.002290     0.000000
   -0.001474     0.002353     0.000000
   -0.001474     0.002414     0.000000
   -0.001473     0.002473     0.000000
   -0.001473     0.002531     0.000000
   -0.001472     0.002587     0.000000
   -0.001472     0.002641     0.000000
   -0.001471     0.002692     0.000000
   -0.001470     0.002741     0.000000
   -0.001470     0.002788     0.000000
   -0.001470     0.002832     0.000000
   -0.001470     0.002874     0.000000
   -0.001470     0.002913     0.000000
   -0.001470     0.002949     0.000000
   -0.001471     0.002982     0.000000
   -0.001472     0.003012     0.000000
   -0.001473     0.003038     0.000000
   -0.001474     0.003062     0.000000
   -0.001476     0.003082     0.000000
   -0.001478     0.003099     0.000000
   -0.001480     0.003114     0.000000
   -0.001482     0.003125     0.000000
   -0.001484     0.003133     0.000000
   -0.001486     0.003140     0.000000
   -0.001487     0.003143     0.000000
   -0.001489     0.003144     0.000000
   -0.001489     0.003143     0.000000
   -0.001490     0.003140     0.000000
   -0.001490     0.003135     0.000000
   -0.001489     0.003128     0.000000
   -0.001487     0.003119     0.000000
   -0.001485     0.003108     0.000000
   -0.001482     0.003096     0.000000
   -0.001477     0.003083     0.000000
   -0.001472     0.003068     0.000000
   -0.001466     0.003052     0.000000
   -0.001458     0.003035     0.000000
   -0.001449     0.003017     0.000000
   -0.001439     0.002998     0.000000
   -0.001429     0.002978     0.000000
   -0.001418     0.002958     0.000000
   -0.001407     0.002936     0.000000
   -0.001396     0.002914     0.000000
   -0.001386     0.002892     0.000000
   -0.001377     0.002868     0.000000
   -0.001369     0.002844     0.000000
   -0.001362     0.002819     0.000000
   -0.001358     0.002794     0.000000
   -0.001355     0.002768     0.000000
   -0.001355     0.002742     0.000000
   -0.001358     0.002715     0.000000
   -0.001363     0.002688     0.000000
   -0.001372     0.002661     0.000000
   -0.001385     0.002633     0.000000
   -0.001402     0.002605     0.000000
   -0.001423     0.002577     0.000000
   -0.001449     0.002548     0.000000
   -0.001480     0.002520     0.000000
   -0.001515     0.002491     0.000000
   -0.001555     0.002462     0.000000
   -0.001598     0.002433     0.000000
   -0.001644     0.002405     0.000000
   -0.001693     0.002376     0.000000
   -0.001745     0.002349     0.000000
   -0.001798     0.002321     0.000000
   -0.001854     0.002294     0.000000
   -0.001910     0.002268     0.000000
   -0.001967     0.002242     0.000000
   -0.002025     0.002217     0.000000
   -0.002082     0.002193     0.000000
   -0.002139     0.002170     0.000000
   -0.002195     0.002148     0.000000
   -0.002249     0.002127     0.000000
   -0.002302     0.002107     0.000000
   -0.002352     0.002089     0.000000
   -0.002400     0.002072     0.000000
   -0.002445     0.002056     0.000000
   -0.002487     0.002042     0.000000
   -0.002525     0.002030     0.000000
   -0.002560     0.002019     0.000000
   -0.002593     0.002010     0.000000
   -0.002623     0.002002     0.000000
   -0.002651     0.001995     0.000000
   -0.002676     0.001991     0.000000
   -0.002700     0.001987     0.000000
   -0.002723     0.001986     0.000000
   -0.002744     0.001985     0.000000
   -0.002764     0.001986     0.000000
   -0.002783     0.001989     0.000000
   -0.002802     0.001993     0.000000
   -0.002821     0.001998     0.000000
   -0.002839     0.002005     0.000000
   -0.002858     0.002014     0.000000
   -0.002877     0.002024     0.000000
   -0.002896     0.002035     0.000000
   -0.002917     0.002047     0.000000
   -0.002938     0.002061     0.000000
   -0.002961     0.002077     0.000000
   -0.002986     0.002093     0.000000
   -0.003011     0.002110     0.000000
   -0.003037     0.002127     0.000000
   -0.003064     0.002144     0.000000
   -0.003091     0.002160     0.000000
   -0.003119     0.002175     0.000000
   -0.003146     0.002188     0.000000
   -0.003174     0.002199     0.000000
   -0.003202     0.002208     0.000000
   -0.003229     0.002215     0.000000
   -0.003255     0.002218     0.000000
   -0.003281     0.002217     0.000000
   -0.003306     0.002212     0.000000
   -0.003330     0.002203     0.000000
   -0.003353     0.002189     0.000000
   -0.003374     0.002170     0.000000
   -0.003393     0.002145     0.000000
   -0.003411     0.002113     0.000000
   -0.003427     0.002075     0.000000
   -0.003440     0.002031     0.000000
   -0.003452     0.001980     0.000000
   -0.003461     0.001924     0.000000
   -0.003469     0.001864     0.000000
   -0.003475     0.001801     0.000000
   -0.003479     0.001735     0.000000
   -0.003482     0.001668     0.000000
   -0.003484     0.001600     0.000000
   -0.003483     0.001533     0.000000
   -0.003482     0.001467     0.000000
   -0.003480     0.001404     0.000000
   -0.003476     0.001343     0.000000
   -0.003471     0.001287     0.000000
   -0.003466     0.001235     0.000000
   -0.003460     0.001190     0.000000
   -0.003453     0.001152     0.000000
   -0.003446     0.001121     0.000000
   -0.003438     0.001099     0.000000
   -0.003429     0.001087     0.000000
   -0.003421     0.001085     0.000000
   -0.003412     0.001094     0.000000
   -0.003403     0.001114     0.000000
   -0.003394     0.001143     0.000000
   -0.003386     0.001181     0.000000
   -0.003378     0.001226     0.000000
   -0.003370     0.001278     0.000000
   -0.003364     0.001335     0.000000
   -0.003358     0.001396     0.000000
   -0.003353     0.001460     0.000000
   -0.003349     0.001526     0.000000
   -0.003346     0.001594     0.000000
   -0.003345     0.001662     0.000000
   -0.003346     0.001729     0.000000
   -0.003348     0.001794     0.000000
   -0.003352     0.001856     0.000000
   -0.003358     0.001915     0.000000
   -0.003367     0.001968     0.000000
   -0.003378     0.002015     0.000000
   -0.003391     0.002055     0.000000
   -0.003407     0.002087     0.000000
   -0.003425     0.002110     0.000000
   -0.003446     0.002125     0.000000
   -0.003469     0.002132     0.000000
   -0.003494     0.002131     0.000000
   -0.003521     0.002123     0.000000
   -0.003549     0.002110     0.000000
   -0.003577     0.002090     0.000000
   -0.003607     0.002066     0.000000
   -0.003637     0.002037     0.000000
   -0.003667     0.002004     0.000000
   -0.003696     0.001969     0.000000
   -0.003725     0.001930     0.000000
   -0.003753     0.001889     0.000000
   -0.003780     0.001847     0.000000
   -0.003806     0.001804     0.000000
   -0.003830     0.001760     0.000000
   -0.003851     0.001717     0.000000
   -0.003871     0.001674     0.000000
   -0.003887     0.001633     0.000000
   -0.003901     0.001593     0.000000
   -0.003911     0.001557     0.000000
   -0.003919     0.001522     0.000000
   -0.003924     0.001490     0.000000
   -0.003926     0.001460     0.000000
   -0.003927     0.001431     0.000000
   -0.003925     0.001405     0.000000
   -0.003922     0.001379     0.000000
   -0.003918     0.001355     0.000000
   -0.003914     0.001333     0.000000
   -0.003908     0.001311     0.000000
   -0.003903     0.001289     0.000000
   -0.003897     0.001269     0.000000
   -0.003892     0.001249     0.000000
   -0.003888     0.001229     0.000000
   -0.003885     0.001209     0.000000
   -0.003883     0.001188     0.000000
   -0.003883     0.001168     0.000000
   -0.003884     0.001147     0.000000
   -0.003888     0.001125     0.000000
   -0.003895     0.001102     0.000000
   -0.003904     0.001079     0.000000
   -0.003916     0.001054     0.000000
   -0.003930     0.001029     0.000000
